Time (s),Temperature (°C),Mass Flow Rate (g),Pump Speed (%),Engine Speed (%),Shutoff Angle (°),Propane Angle (°),Status,Timestamp (PST)
5481,,,,,0,,,2025-02-22 17:40:38
5482,,,,,,75,,2025-02-22 17:40:38
5483,,0.0,,,,,,2025-02-22 17:40:38
5484,132.0,,,,,,,2025-02-22 17:40:38
5485,,,0,,,,,2025-02-22 17:40:38
5486,,,,0,,,,2025-02-22 17:40:38
5487,,,,,0,,,2025-02-22 17:40:38
5488,,,,,,75,,2025-02-22 17:40:38
5489,,0.0,,,,,,2025-02-22 17:40:38
5490,131.0,,,,,,,2025-02-22 17:40:38
5491,,,0,,,,,2025-02-22 17:40:38
5492,,,,0,,,,2025-02-22 17:40:38
5493,,,,,0,,,2025-02-22 17:40:38
5494,,,,,,75,,2025-02-22 17:40:38
5495,,0.0,,,,,,2025-02-22 17:40:38
5496,129.5,,,,,,,2025-02-22 17:40:39
5497,,,0,,,,,2025-02-22 17:40:39
5498,,,,0,,,,2025-02-22 17:40:39
5499,,,,,0,,,2025-02-22 17:40:39
5500,,,,,,75,,2025-02-22 17:40:39
5501,,0.0,,,,,,2025-02-22 17:40:39
5502,128.5,,,,,,,2025-02-22 17:40:39
5503,,,0,,,,,2025-02-22 17:40:39
5504,,,,0,,,,2025-02-22 17:40:39
5505,,,,,0,,,2025-02-22 17:40:39
5506,,,,,,75,,2025-02-22 17:40:39
5507,,0.0,,,,,,2025-02-22 17:40:39
5508,127.0,,,,,,,2025-02-22 17:40:40
5509,,,0,,,,,2025-02-22 17:40:40
5510,,,,0,,,,2025-02-22 17:40:40
5511,,,,,0,,,2025-02-22 17:40:40
5512,,,,,,75,,2025-02-22 17:40:40
5513,,0.0,,,,,,2025-02-22 17:40:40
5514,126.0,,,,,,,2025-02-22 17:40:40
5515,,,0,,,,,2025-02-22 17:40:40
5516,,,,0,,,,2025-02-22 17:40:40
5517,,,,,0,,,2025-02-22 17:40:40
5518,,,,,,75,,2025-02-22 17:40:40
5519,,0.0,,,,,,2025-02-22 17:40:40
5520,124.5,,,,,,,2025-02-22 17:40:40
5521,,,0,,,,,2025-02-22 17:40:40
5522,,,,0,,,,2025-02-22 17:40:40
5523,,,,,0,,,2025-02-22 17:40:40
5524,,,,,,75,,2025-02-22 17:40:40
5525,,0.0,,,,,,2025-02-22 17:40:40
5526,122.75,,,,,,,2025-02-22 17:40:41
5527,,,0,,,,,2025-02-22 17:40:41
5528,,,,0,,,,2025-02-22 17:40:41
5529,,,,,0,,,2025-02-22 17:40:41
5530,,,,,,75,,2025-02-22 17:40:41
5531,,0.0,,,,,,2025-02-22 17:40:41
5532,121.5,,,,,,,2025-02-22 17:40:41
5533,,,0,,,,,2025-02-22 17:40:41
5534,,,,0,,,,2025-02-22 17:40:41
5535,,,,,0,,,2025-02-22 17:40:41
5536,,,,,,75,,2025-02-22 17:40:41
5537,,0.0,,,,,,2025-02-22 17:40:41
5538,119.75,,,,,,,2025-02-22 17:40:41
5539,,,0,,,,,2025-02-22 17:40:41
5540,,,,0,,,,2025-02-22 17:40:41
5541,,,,,0,,,2025-02-22 17:40:41
5542,,,,,,75,,2025-02-22 17:40:41
5543,,0.0,,,,,,2025-02-22 17:40:41
5544,118.5,,,,,,,2025-02-22 17:40:42
5545,,,0,,,,,2025-02-22 17:40:42
5546,,,,0,,,,2025-02-22 17:40:42
5547,,,,,0,,,2025-02-22 17:40:42
5548,,,,,,75,,2025-02-22 17:40:42
5549,,0.0,,,,,,2025-02-22 17:40:42
5550,117.0,,,,,,,2025-02-22 17:40:42
5551,,,0,,,,,2025-02-22 17:40:42
5552,,,,0,,,,2025-02-22 17:40:42
5553,,,,,0,,,2025-02-22 17:40:42
5554,,,,,,75,,2025-02-22 17:40:42
5555,,0.0,,,,,,2025-02-22 17:40:42
5556,115.25,,,,,,,2025-02-22 17:40:42
5557,,,0,,,,,2025-02-22 17:40:42
5558,,,,0,,,,2025-02-22 17:40:42
5559,,,,,0,,,2025-02-22 17:40:42
5560,,,,,,75,,2025-02-22 17:40:42
5561,,0.0,,,,,,2025-02-22 17:40:42
5562,114.0,,,,,,,2025-02-22 17:40:43
5563,,,0,,,,,2025-02-22 17:40:43
5564,,,,0,,,,2025-02-22 17:40:43
5565,,,,,0,,,2025-02-22 17:40:43
5566,,,,,,75,,2025-02-22 17:40:43
5567,,0.0,,,,,,2025-02-22 17:40:43
5568,112.0,,,,,,,2025-02-22 17:40:43
5569,,,0,,,,,2025-02-22 17:40:43
5570,,,,0,,,,2025-02-22 17:40:43
5571,,,,,0,,,2025-02-22 17:40:43
5572,,,,,,75,,2025-02-22 17:40:43
5573,,0.0,,,,,,2025-02-22 17:40:43
5574,110.5,,,,,,,2025-02-22 17:40:43
5575,,,0,,,,,2025-02-22 17:40:43
5576,,,,0,,,,2025-02-22 17:40:43
5577,,,,,0,,,2025-02-22 17:40:43
5578,,,,,,75,,2025-02-22 17:40:43
5579,,0.0,,,,,,2025-02-22 17:40:43
5580,109.25,,,,,,,2025-02-22 17:40:44
5581,,,0,,,,,2025-02-22 17:40:44
5582,,,,0,,,,2025-02-22 17:40:44
5583,,,,,0,,,2025-02-22 17:40:44
5584,,,,,,75,,2025-02-22 17:40:44
5585,,0.0,,,,,,2025-02-22 17:40:44
5586,107.5,,,,,,,2025-02-22 17:40:44
5587,,,0,,,,,2025-02-22 17:40:44
5588,,,,0,,,,2025-02-22 17:40:44
5589,,,,,0,,,2025-02-22 17:40:44
5590,,,,,,75,,2025-02-22 17:40:44
5591,,0.0,,,,,,2025-02-22 17:40:44
5592,106.25,,,,,,,2025-02-22 17:40:44
5593,,,0,,,,,2025-02-22 17:40:44
5594,,,,0,,,,2025-02-22 17:40:44
5595,,,,,0,,,2025-02-22 17:40:44
5596,,,,,,75,,2025-02-22 17:40:44
5597,,0.0,,,,,,2025-02-22 17:40:44
5598,104.5,,,,,,,2025-02-22 17:40:45
5599,,,0,,,,,2025-02-22 17:40:45
5600,,,,0,,,,2025-02-22 17:40:45
5601,,,,,0,,,2025-02-22 17:40:45
5602,,,,,,75,,2025-02-22 17:40:45
5603,,0.0,,,,,,2025-02-22 17:40:45
5604,103.0,,,,,,,2025-02-22 17:40:45
5605,,,0,,,,,2025-02-22 17:40:45
5606,,,,0,,,,2025-02-22 17:40:45
5607,,,,,0,,,2025-02-22 17:40:45
5608,,,,,,75,,2025-02-22 17:40:45
5609,,0.0,,,,,,2025-02-22 17:40:45
5610,101.5,,,,,,,2025-02-22 17:40:45
5611,,,0,,,,,2025-02-22 17:40:46
5612,,,,0,,,,2025-02-22 17:40:46
5613,,,,,0,,,2025-02-22 17:40:46
5614,,,,,,75,,2025-02-22 17:40:46
5615,,0.0,,,,,,2025-02-22 17:40:46
5616,100.0,,,,,,,2025-02-22 17:40:46
5617,,,0,,,,,2025-02-22 17:40:46
5618,,,,0,,,,2025-02-22 17:40:46
5619,,,,,0,,,2025-02-22 17:40:46
5620,,,,,,75,,2025-02-22 17:40:46
5621,,0.0,,,,,,2025-02-22 17:40:46
5622,98.75,,,,,,,2025-02-22 17:40:46
5623,,,0,,,,,2025-02-22 17:40:46
5624,,,,0,,,,2025-02-22 17:40:46
5625,,,,,0,,,2025-02-22 17:40:46
5626,,,,,,75,,2025-02-22 17:40:46
5627,,0.0,,,,,,2025-02-22 17:40:46
5628,97.25,,,,,,,2025-02-22 17:40:47
5629,,,0,,,,,2025-02-22 17:40:47
5630,,,,0,,,,2025-02-22 17:40:47
5631,,,,,0,,,2025-02-22 17:40:47
5632,,,,,,75,,2025-02-22 17:40:47
5633,,0.0,,,,,,2025-02-22 17:40:47
5634,96.5,,,,,,,2025-02-22 17:40:47
5635,,,0,,,,,2025-02-22 17:40:47
5636,,,,0,,,,2025-02-22 17:40:47
5637,,,,,0,,,2025-02-22 17:40:47
5638,,,,,,75,,2025-02-22 17:40:47
5639,,0.0,,,,,,2025-02-22 17:40:47
5640,95.25,,,,,,,2025-02-22 17:40:47
5641,,,0,,,,,2025-02-22 17:40:47
5642,,,,0,,,,2025-02-22 17:40:47
5643,,,,,0,,,2025-02-22 17:40:47
5644,,,,,,75,,2025-02-22 17:40:47
5645,,0.0,,,,,,2025-02-22 17:40:47
5646,94.75,,,,,,,2025-02-22 17:40:48
5647,,,0,,,,,2025-02-22 17:40:48
5648,,,,0,,,,2025-02-22 17:40:48
5649,,,,,0,,,2025-02-22 17:40:48
5650,,,,,,75,,2025-02-22 17:40:48
5651,,0.0,,,,,,2025-02-22 17:40:48
5652,93.25,,,,,,,2025-02-22 17:40:48
5653,,,0,,,,,2025-02-22 17:40:48
5654,,,,0,,,,2025-02-22 17:40:48
5655,,,,,0,,,2025-02-22 17:40:48
5656,,,,,,75,,2025-02-22 17:40:48
5657,,0.0,,,,,,2025-02-22 17:40:48
5658,92.25,,,,,,,2025-02-22 17:40:48
5659,,,0,,,,,2025-02-22 17:40:48
5660,,,,0,,,,2025-02-22 17:40:48
5661,,,,,0,,,2025-02-22 17:40:48
5662,,,,,,75,,2025-02-22 17:40:48
5663,,0.0,,,,,,2025-02-22 17:40:48
5664,91.0,,,,,,,2025-02-22 17:40:49
5665,,,0,,,,,2025-02-22 17:40:49
5666,,,,0,,,,2025-02-22 17:40:49
5667,,,,,0,,,2025-02-22 17:40:49
5668,,,,,,75,,2025-02-22 17:40:49
5669,,0.0,,,,,,2025-02-22 17:40:49
5670,90.0,,,,,,,2025-02-22 17:40:49
5671,,,0,,,,,2025-02-22 17:40:49
5672,,,,0,,,,2025-02-22 17:40:49
5673,,,,,0,,,2025-02-22 17:40:49
5674,,,,,,75,,2025-02-22 17:40:49
5675,,0.0,,,,,,2025-02-22 17:40:49
5676,89.0,,,,,,,2025-02-22 17:40:49
5677,,,0,,,,,2025-02-22 17:40:49
5678,,,,0,,,,2025-02-22 17:40:49
5679,,,,,0,,,2025-02-22 17:40:49
5680,,,,,,75,,2025-02-22 17:40:49
5681,,0.0,,,,,,2025-02-22 17:40:49
5682,88.0,,,,,,,2025-02-22 17:40:50
5683,,,0,,,,,2025-02-22 17:40:50
5684,,,,0,,,,2025-02-22 17:40:50
5685,,,,,0,,,2025-02-22 17:40:50
5686,,,,,,75,,2025-02-22 17:40:50
5687,,0.0,,,,,,2025-02-22 17:40:50
5688,86.5,,,,,,,2025-02-22 17:40:50
5689,,,0,,,,,2025-02-22 17:40:50
5690,,,,0,,,,2025-02-22 17:40:50
5691,,,,,0,,,2025-02-22 17:40:50
5692,,,,,,75,,2025-02-22 17:40:50
5693,,0.0,,,,,,2025-02-22 17:40:50
5694,86.25,,,,,,,2025-02-22 17:40:50
5695,,,0,,,,,2025-02-22 17:40:50
5696,,,,0,,,,2025-02-22 17:40:50
5697,,,,,0,,,2025-02-22 17:40:50
5698,,,,,,75,,2025-02-22 17:40:50
5699,,0.0,,,,,,2025-02-22 17:40:50
5700,85.25,,,,,,,2025-02-22 17:40:51
5701,,,0,,,,,2025-02-22 17:40:51
5702,,,,0,,,,2025-02-22 17:40:51
5703,,,,,0,,,2025-02-22 17:40:51
5704,,,,,,75,,2025-02-22 17:40:51
5705,,0.0,,,,,,2025-02-22 17:40:51
5706,83.75,,,,,,,2025-02-22 17:40:51
5707,,,0,,,,,2025-02-22 17:40:51
5708,,,,0,,,,2025-02-22 17:40:51
5709,,,,,0,,,2025-02-22 17:40:51
5710,,,,,,75,,2025-02-22 17:40:51
5711,,0.0,,,,,,2025-02-22 17:40:51
5712,83.0,,,,,,,2025-02-22 17:40:51
5713,,,0,,,,,2025-02-22 17:40:51
5714,,,,0,,,,2025-02-22 17:40:51
5715,,,,,0,,,2025-02-22 17:40:51
5716,,,,,,75,,2025-02-22 17:40:51
5717,,0.0,,,,,,2025-02-22 17:40:51
5718,83.5,,,,,,,2025-02-22 17:40:52
5719,,,0,,,,,2025-02-22 17:40:52
5720,,,,0,,,,2025-02-22 17:40:52
5721,,,,,0,,,2025-02-22 17:40:52
5722,,,,,,75,,2025-02-22 17:40:52
5723,,0.0,,,,,,2025-02-22 17:40:52
5724,82.25,,,,,,,2025-02-22 17:40:52
5725,,,0,,,,,2025-02-22 17:40:52
5726,,,,0,,,,2025-02-22 17:40:52
5727,,,,,0,,,2025-02-22 17:40:52
5728,,,,,,75,,2025-02-22 17:40:52
5729,,0.0,,,,,,2025-02-22 17:40:52
5730,80.75,,,,,,,2025-02-22 17:40:53
5731,,,0,,,,,2025-02-22 17:40:53
5732,,,,0,,,,2025-02-22 17:40:53
5733,,,,,0,,,2025-02-22 17:40:53
5734,,,,,,75,,2025-02-22 17:40:53
5735,,0.0,,,,,,2025-02-22 17:40:53
5736,79.25,,,,,,,2025-02-22 17:40:53
5737,,,0,,,,,2025-02-22 17:40:53
5738,,,,0,,,,2025-02-22 17:40:53
5739,,,,,0,,,2025-02-22 17:40:53
5740,,,,,,75,,2025-02-22 17:40:53
5741,,0.0,,,,,,2025-02-22 17:40:53
5742,78.5,,,,,,,2025-02-22 17:40:53
5743,,,0,,,,,2025-02-22 17:40:53
5744,,,,0,,,,2025-02-22 17:40:53
5745,,,,,0,,,2025-02-22 17:40:53
5746,,,,,,75,,2025-02-22 17:40:53
5747,,0.0,,,,,,2025-02-22 17:40:53
5748,78.0,,,,,,,2025-02-22 17:40:54
5749,,,0,,,,,2025-02-22 17:40:54
5750,,,,0,,,,2025-02-22 17:40:54
5751,,,,,0,,,2025-02-22 17:40:54
5752,,,,,,75,,2025-02-22 17:40:54
5753,,0.0,,,,,,2025-02-22 17:40:54
5754,77.0,,,,,,,2025-02-22 17:40:54
5755,,,0,,,,,2025-02-22 17:40:54
5756,,,,0,,,,2025-02-22 17:40:54
5757,,,,,0,,,2025-02-22 17:40:54
5758,,,,,,75,,2025-02-22 17:40:54
5759,,0.0,,,,,,2025-02-22 17:40:54
5760,76.75,,,,,,,2025-02-22 17:40:54
5761,,,0,,,,,2025-02-22 17:40:54
5762,,,,0,,,,2025-02-22 17:40:54
5763,,,,,0,,,2025-02-22 17:40:54
5764,,,,,,75,,2025-02-22 17:40:54
5765,,0.0,,,,,,2025-02-22 17:40:54
5766,75.75,,,,,,,2025-02-22 17:40:55
5767,,,0,,,,,2025-02-22 17:40:55
5768,,,,0,,,,2025-02-22 17:40:55
5769,,,,,0,,,2025-02-22 17:40:55
5770,,,,,,75,,2025-02-22 17:40:55
5771,,0.0,,,,,,2025-02-22 17:40:55
5772,74.25,,,,,,,2025-02-22 17:40:55
5773,,,0,,,,,2025-02-22 17:40:55
5774,,,,0,,,,2025-02-22 17:40:55
5775,,,,,0,,,2025-02-22 17:40:55
5776,,,,,,75,,2025-02-22 17:40:55
5777,,0.0,,,,,,2025-02-22 17:40:55
5778,74.0,,,,,,,2025-02-22 17:40:55
5779,,,0,,,,,2025-02-22 17:40:55
5780,,,,0,,,,2025-02-22 17:40:55
5781,,,,,0,,,2025-02-22 17:40:55
5782,,,,,,75,,2025-02-22 17:40:55
5783,,0.0,,,,,,2025-02-22 17:40:55
5784,73.0,,,,,,,2025-02-22 17:40:56
5785,,,0,,,,,2025-02-22 17:40:56
5786,,,,0,,,,2025-02-22 17:40:56
5787,,,,,0,,,2025-02-22 17:40:56
5788,,,,,,75,,2025-02-22 17:40:56
5789,,0.0,,,,,,2025-02-22 17:40:56
5790,72.75,,,,,,,2025-02-22 17:40:56
5791,,,0,,,,,2025-02-22 17:40:56
5792,,,,0,,,,2025-02-22 17:40:56
5793,,,,,0,,,2025-02-22 17:40:56
5794,,,,,,75,,2025-02-22 17:40:56
5795,,0.0,,,,,,2025-02-22 17:40:56
5796,71.5,,,,,,,2025-02-22 17:40:56
5797,,,0,,,,,2025-02-22 17:40:56
5798,,,,0,,,,2025-02-22 17:40:56
5799,,,,,0,,,2025-02-22 17:40:56
5800,,,,,,75,,2025-02-22 17:40:56
5801,,0.0,,,,,,2025-02-22 17:40:56
5802,70.5,,,,,,,2025-02-22 17:40:57
5803,,,0,,,,,2025-02-22 17:40:57
5804,,,,0,,,,2025-02-22 17:40:57
5805,,,,,0,,,2025-02-22 17:40:57
5806,,,,,,75,,2025-02-22 17:40:57
5807,,0.0,,,,,,2025-02-22 17:40:57
5808,70.25,,,,,,,2025-02-22 17:40:57
5809,,,0,,,,,2025-02-22 17:40:57
5810,,,,0,,,,2025-02-22 17:40:57
5811,,,,,0,,,2025-02-22 17:40:57
5812,,,,,,75,,2025-02-22 17:40:57
5813,,0.0,,,,,,2025-02-22 17:40:57
5814,70.25,,,,,,,2025-02-22 17:40:57
5815,,,0,,,,,2025-02-22 17:40:57
5816,,,,0,,,,2025-02-22 17:40:57
5817,,,,,0,,,2025-02-22 17:40:57
5818,,,,,,75,,2025-02-22 17:40:57
5819,,0.0,,,,,,2025-02-22 17:40:57
5820,69.75,,,,,,,2025-02-22 17:40:58
5821,,,0,,,,,2025-02-22 17:40:58
5822,,,,0,,,,2025-02-22 17:40:58
5823,,,,,0,,,2025-02-22 17:40:58
5824,,,,,,75,,2025-02-22 17:40:58
5825,,0.0,,,,,,2025-02-22 17:40:58
5826,69.5,,,,,,,2025-02-22 17:40:58
5827,,,0,,,,,2025-02-22 17:40:58
5828,,,,0,,,,2025-02-22 17:40:58
5829,,,,,0,,,2025-02-22 17:40:58
5830,,,,,,75,,2025-02-22 17:40:58
5831,,0.0,,,,,,2025-02-22 17:40:58
5832,69.0,,,,,,,2025-02-22 17:40:58
5833,,,0,,,,,2025-02-22 17:40:58
5834,,,,0,,,,2025-02-22 17:40:58
5835,,,,,0,,,2025-02-22 17:40:58
5836,,,,,,75,,2025-02-22 17:40:58
5837,,0.0,,,,,,2025-02-22 17:40:58
5838,67.5,,,,,,,2025-02-22 17:40:59
5839,,,0,,,,,2025-02-22 17:40:59
5840,,,,0,,,,2025-02-22 17:40:59
5841,,,,,0,,,2025-02-22 17:40:59
5842,,,,,,75,,2025-02-22 17:40:59
5843,,0.0,,,,,,2025-02-22 17:40:59
5844,66.75,,,,,,,2025-02-22 17:40:59
5845,,,0,,,,,2025-02-22 17:40:59
5846,,,,0,,,,2025-02-22 17:40:59
5847,,,,,0,,,2025-02-22 17:40:59
5848,,,,,,75,,2025-02-22 17:40:59
5849,,0.0,,,,,,2025-02-22 17:40:59
5850,66.25,,,,,,,2025-02-22 17:41:00
5851,,,0,,,,,2025-02-22 17:41:00
5852,,,,0,,,,2025-02-22 17:41:00
5853,,,,,0,,,2025-02-22 17:41:00
5854,,,,,,75,,2025-02-22 17:41:00
5855,,0.0,,,,,,2025-02-22 17:41:00
5856,65.25,,,,,,,2025-02-22 17:41:00
5857,,,0,,,,,2025-02-22 17:41:00
5858,,,,0,,,,2025-02-22 17:41:00
5859,,,,,0,,,2025-02-22 17:41:00
5860,,,,,,75,,2025-02-22 17:41:00
5861,,0.0,,,,,,2025-02-22 17:41:00
5862,65.0,,,,,,,2025-02-22 17:41:00
5863,,,0,,,,,2025-02-22 17:41:00
5864,,,,0,,,,2025-02-22 17:41:00
5865,,,,,0,,,2025-02-22 17:41:00
5866,,,,,,75,,2025-02-22 17:41:00
5867,,0.0,,,,,,2025-02-22 17:41:00
5868,64.5,,,,,,,2025-02-22 17:41:01
5869,,,0,,,,,2025-02-22 17:41:01
5870,,,,0,,,,2025-02-22 17:41:01
5871,,,,,0,,,2025-02-22 17:41:01
5872,,,,,,75,,2025-02-22 17:41:01
5873,,0.0,,,,,,2025-02-22 17:41:01
5874,63.75,,,,,,,2025-02-22 17:41:01
5875,,,0,,,,,2025-02-22 17:41:01
5876,,,,0,,,,2025-02-22 17:41:01
5877,,,,,0,,,2025-02-22 17:41:01
5878,,,,,,75,,2025-02-22 17:41:01
5879,,0.0,,,,,,2025-02-22 17:41:01
5880,62.75,,,,,,,2025-02-22 17:41:01
5881,,,0,,,,,2025-02-22 17:41:01
5882,,,,0,,,,2025-02-22 17:41:01
5883,,,,,0,,,2025-02-22 17:41:01
5884,,,,,,75,,2025-02-22 17:41:01
5885,,0.0,,,,,,2025-02-22 17:41:01
5886,63.0,,,,,,,2025-02-22 17:41:02
5887,,,0,,,,,2025-02-22 17:41:02
5888,,,,0,,,,2025-02-22 17:41:02
5889,,,,,0,,,2025-02-22 17:41:02
5890,,,,,,75,,2025-02-22 17:41:02
5891,,0.0,,,,,,2025-02-22 17:41:02
5892,62.5,,,,,,,2025-02-22 17:41:02
5893,,,0,,,,,2025-02-22 17:41:02
5894,,,,0,,,,2025-02-22 17:41:02
5895,,,,,0,,,2025-02-22 17:41:02
5896,,,,,,75,,2025-02-22 17:41:02
5897,,0.0,,,,,,2025-02-22 17:41:02
5898,61.75,,,,,,,2025-02-22 17:41:02
5899,,,0,,,,,2025-02-22 17:41:02
5900,,,,0,,,,2025-02-22 17:41:02
5901,,,,,0,,,2025-02-22 17:41:02
5902,,,,,,75,,2025-02-22 17:41:02
5903,,0.0,,,,,,2025-02-22 17:41:02
5904,61.25,,,,,,,2025-02-22 17:41:03
5905,,,0,,,,,2025-02-22 17:41:03
5906,,,,0,,,,2025-02-22 17:41:03
5907,,,,,0,,,2025-02-22 17:41:03
5908,,,,,,75,,2025-02-22 17:41:03
5909,,0.0,,,,,,2025-02-22 17:41:03
5910,60.5,,,,,,,2025-02-22 17:41:03
5911,,,0,,,,,2025-02-22 17:41:03
5912,,,,0,,,,2025-02-22 17:41:03
5913,,,,,0,,,2025-02-22 17:41:03
5914,,,,,,75,,2025-02-22 17:41:03
5915,,0.0,,,,,,2025-02-22 17:41:03
5916,60.25,,,,,,,2025-02-22 17:41:03
5917,,,0,,,,,2025-02-22 17:41:03
5918,,,,0,,,,2025-02-22 17:41:03
5919,,,,,0,,,2025-02-22 17:41:03
5920,,,,,,75,,2025-02-22 17:41:03
5921,,0.0,,,,,,2025-02-22 17:41:03
5922,60.25,,,,,,,2025-02-22 17:41:04
5923,,,0,,,,,2025-02-22 17:41:04
5924,,,,0,,,,2025-02-22 17:41:04
5925,,,,,0,,,2025-02-22 17:41:04
5926,,,,,,75,,2025-02-22 17:41:04
5927,,0.0,,,,,,2025-02-22 17:41:04
5928,59.0,,,,,,,2025-02-22 17:41:04
5929,,,0,,,,,2025-02-22 17:41:04
5930,,,,0,,,,2025-02-22 17:41:04
5931,,,,,0,,,2025-02-22 17:41:04
5932,,,,,,75,,2025-02-22 17:41:04
5933,,0.0,,,,,,2025-02-22 17:41:04
5934,58.75,,,,,,,2025-02-22 17:41:04
5935,,,0,,,,,2025-02-22 17:41:04
5936,,,,0,,,,2025-02-22 17:41:04
5937,,,,,0,,,2025-02-22 17:41:04
5938,,,,,,75,,2025-02-22 17:41:04
5939,,0.0,,,,,,2025-02-22 17:41:04
5940,58.0,,,,,,,2025-02-22 17:41:05
5941,,,0,,,,,2025-02-22 17:41:05
5942,,,,0,,,,2025-02-22 17:41:05
5943,,,,,0,,,2025-02-22 17:41:05
5944,,,,,,75,,2025-02-22 17:41:05
5945,,0.0,,,,,,2025-02-22 17:41:05
5946,58.0,,,,,,,2025-02-22 17:41:05
5947,,,0,,,,,2025-02-22 17:41:05
5948,,,,0,,,,2025-02-22 17:41:05
5949,,,,,0,,,2025-02-22 17:41:05
5950,,,,,,75,,2025-02-22 17:41:05
5951,,0.0,,,,,,2025-02-22 17:41:05
5952,57.75,,,,,,,2025-02-22 17:41:05
5953,,,0,,,,,2025-02-22 17:41:05
5954,,,,0,,,,2025-02-22 17:41:05
5955,,,,,0,,,2025-02-22 17:41:05
5956,,,,,,75,,2025-02-22 17:41:05
5957,,0.0,,,,,,2025-02-22 17:41:05
5958,58.5,,,,,,,2025-02-22 17:41:06
5959,,,0,,,,,2025-02-22 17:41:06
5960,,,,0,,,,2025-02-22 17:41:06
5961,,,,,0,,,2025-02-22 17:41:06
5962,,,,,,75,,2025-02-22 17:41:06
5963,,0.0,,,,,,2025-02-22 17:41:06
5964,57.25,,,,,,,2025-02-22 17:41:06
5965,,,0,,,,,2025-02-22 17:41:06
5966,,,,0,,,,2025-02-22 17:41:06
5967,,,,,0,,,2025-02-22 17:41:06
5968,,,,,,75,,2025-02-22 17:41:06
5969,,0.0,,,,,,2025-02-22 17:41:06
5970,57.25,,,,,,,2025-02-22 17:41:07
5971,,,0,,,,,2025-02-22 17:41:07
5972,,,,0,,,,2025-02-22 17:41:07
5973,,,,,0,,,2025-02-22 17:41:07
5974,,,,,,75,,2025-02-22 17:41:07
5975,,0.0,,,,,,2025-02-22 17:41:07
5976,57.5,,,,,,,2025-02-22 17:41:07
5977,,,0,,,,,2025-02-22 17:41:07
5978,,,,0,,,,2025-02-22 17:41:07
5979,,,,,0,,,2025-02-22 17:41:07
5980,,,,,,75,,2025-02-22 17:41:07
5981,,0.0,,,,,,2025-02-22 17:41:07
5982,57.0,,,,,,,2025-02-22 17:41:07
5983,,,0,,,,,2025-02-22 17:41:07
5984,,,,0,,,,2025-02-22 17:41:07
5985,,,,,0,,,2025-02-22 17:41:07
5986,,,,,,75,,2025-02-22 17:41:07
5987,,0.0,,,,,,2025-02-22 17:41:07
5988,56.75,,,,,,,2025-02-22 17:41:08
5989,,,0,,,,,2025-02-22 17:41:08
5990,,,,0,,,,2025-02-22 17:41:08
5991,,,,,0,,,2025-02-22 17:41:08
5992,,,,,,75,,2025-02-22 17:41:08
5993,,0.0,,,,,,2025-02-22 17:41:08
5994,56.5,,,,,,,2025-02-22 17:41:08
5995,,,0,,,,,2025-02-22 17:41:08
5996,,,,0,,,,2025-02-22 17:41:08
5997,,,,,0,,,2025-02-22 17:41:08
5998,,,,,,75,,2025-02-22 17:41:08
5999,,0.0,,,,,,2025-02-22 17:41:08
6000,56.25,,,,,,,2025-02-22 17:41:08
6001,,,0,,,,,2025-02-22 17:41:08
6002,,,,0,,,,2025-02-22 17:41:08
6003,,,,,0,,,2025-02-22 17:41:08
6004,,,,,,75,,2025-02-22 17:41:08
6005,,0.0,,,,,,2025-02-22 17:41:08
6006,55.75,,,,,,,2025-02-22 17:41:09
6007,,,0,,,,,2025-02-22 17:41:09
6008,,,,0,,,,2025-02-22 17:41:09
6009,,,,,0,,,2025-02-22 17:41:09
6010,,,,,,75,,2025-02-22 17:41:09
6011,,0.0,,,,,,2025-02-22 17:41:09
6012,54.25,,,,,,,2025-02-22 17:41:09
6013,,,0,,,,,2025-02-22 17:41:09
6014,,,,0,,,,2025-02-22 17:41:09
6015,,,,,0,,,2025-02-22 17:41:09
6016,,,,,,75,,2025-02-22 17:41:09
6017,,0.0,,,,,,2025-02-22 17:41:09
6018,54.5,,,,,,,2025-02-22 17:41:09
6019,,,0,,,,,2025-02-22 17:41:09
6020,,,,0,,,,2025-02-22 17:41:09
6021,,,,,0,,,2025-02-22 17:41:09
6022,,,,,,75,,2025-02-22 17:41:09
6023,,0.0,,,,,,2025-02-22 17:41:09
6024,54.0,,,,,,,2025-02-22 17:41:10
6025,,,0,,,,,2025-02-22 17:41:10
6026,,,,0,,,,2025-02-22 17:41:10
6027,,,,,0,,,2025-02-22 17:41:10
6028,,,,,,75,,2025-02-22 17:41:10
6029,,0.0,,,,,,2025-02-22 17:41:10
6030,54.25,,,,,,,2025-02-22 17:41:10
6031,,,0,,,,,2025-02-22 17:41:10
6032,,,,0,,,,2025-02-22 17:41:10
6033,,,,,0,,,2025-02-22 17:41:10
6034,,,,,,75,,2025-02-22 17:41:10
6035,,0.0,,,,,,2025-02-22 17:41:10
6036,54.0,,,,,,,2025-02-22 17:41:10
6037,,,0,,,,,2025-02-22 17:41:10
6038,,,,0,,,,2025-02-22 17:41:10
6039,,,,,0,,,2025-02-22 17:41:10
6040,,,,,,75,,2025-02-22 17:41:10
6041,,0.0,,,,,,2025-02-22 17:41:10
6042,54.5,,,,,,,2025-02-22 17:41:11
6043,,,0,,,,,2025-02-22 17:41:11
6044,,,,0,,,,2025-02-22 17:41:11
